price,m2_price,square,rooms,district,micro_district,building_type,floor,floors,condition,building_age,floor_to_floors,is_good_floor
68900,830,83,2,2,0,2,4,5,5,6,0.8,0
75000,1210,62,2,3,0,2,3,9,5,7,0.3333333333333333,1
57000,1140,50,2,2,2,2,7,10,5,6,0.7,0
39999,800,50,2,3,0,2,2,3,5,50,0.6666666666666666,0
51000,1062,48,2,2,1,2,2,10,5,6,0.2,1
41500,1064,39,1,2,2,2,3,5,5,6,0.6,0
128000,800,160,4,1,0,1,4,16,6,2,0.25,1
32000,744,43,2,2,1,1,3,20,2,1,0.15,1
36800,876,42,1,2,0,0,5,9,2,4,0.5555555555555556,0
75500,1007,75,2,1,0,1,3,9,5,3,0.3333333333333333,1
91500,915,100,3,2,4,0,9,9,5,6,1.0,0
63000,1050,60,2,1,2,0,7,9,6,4,0.7777777777777778,0
82500,1019,81,4,2,2,0,3,9,6,6,0.3333333333333333,1
68000,1079,63,3,1,4,0,1,5,5,4,0.2,0
49000,1361,36,1,1,4,0,6,9,5,4,0.6666666666666666,0
58500,1064,55,3,3,4,2,5,5,6,7,1.0,0
59500,1352,44,1,1,0,1,8,12,5,4,0.6666666666666666,0
61000,1089,56,2,0,2,0,3,5,5,7,0.6,0
49000,1361,36,1,1,4,0,6,9,5,4,0.6666666666666666,0
68000,1079,63,3,1,4,0,1,5,5,4,0.2,0
49500,952,52,2,0,0,0,4,5,6,39,0.8,0
66000,1179,56,3,0,2,0,1,5,6,53,0.2,0
113000,1256,90,3,1,2,1,5,9,6,4,0.5555555555555556,0
43500,1012,43,2,3,1,2,2,2,6,7,1.0,0
95000,779,122,3,1,0,1,6,12,2,8,0.5,1
109000,1282,85,2,3,1,2,7,10,6,7,0.7,0
51000,1186,43,1,1,0,1,4,12,6,5,0.3333333333333333,1
63000,1370,46,1,1,0,1,8,12,6,6,0.6666666666666666,0
114000,991,115,4,2,4,1,9,10,5,7,0.9,0
139500,996,140,3,1,2,2,3,6,6,12,0.5,1
69000,1113,62,2,2,0,2,2,5,6,6,0.4,1
67500,1164,58,3,2,4,0,4,5,6,6,0.8,0
67000,1117,60,2,3,0,0,2,9,6,7,0.2222222222222222,1
55000,1250,44,1,1,2,1,10,13,6,4,0.7692307692307693,0
66000,1158,57,2,3,1,0,3,9,4,7,0.3333333333333333,1
57000,1056,54,2,1,2,0,4,9,4,4,0.4444444444444444,1
58500,873,67,2,0,1,0,9,9,5,7,1.0,0
58500,1064,55,3,3,1,2,5,5,5,7,1.0,0
46500,1134,41,2,1,0,2,3,5,6,4,0.6,0
59500,1352,44,1,1,0,1,8,12,5,4,0.6666666666666666,0
69000,986,70,3,3,3,0,9,9,5,7,1.0,0
74000,1213,61,2,3,4,1,6,14,2,4,0.42857142857142855,1
83000,1137,73,3,3,1,1,6,9,5,7,0.6666666666666666,0
36000,1200,30,1,3,2,2,1,3,6,7,0.3333333333333333,0
79000,1039,76,3,0,0,2,3,6,6,7,0.5,1
37000,1233,30,1,3,2,2,3,4,4,7,0.75,0
48000,941,51,2,3,1,1,7,15,2,3,0.4666666666666667,1
70500,1137,62,2,3,3,1,5,12,6,5,0.4166666666666667,1
36550,850,43,1,1,0,2,5,16,2,4,0.3125,1
72000,1064,68,3,1,2,0,2,5,5,36,0.4,1
51500,1051,49,1,0,4,1,8,18,4,38,0.4444444444444444,1
63500,882,72,2,1,0,1,11,12,2,3,0.9166666666666666,0
75500,878,86,2,1,0,1,6,12,5,4,0.5,1
57500,958,60,2,1,0,1,1,12,2,6,0.08333333333333333,0
42000,875,48,1,2,4,2,5,5,2,6,1.0,0
89500,799,112,4,2,4,1,9,13,2,2,0.6923076923076923,0
67000,761,88,3,2,2,1,9,14,0,2,0.6428571428571429,0
112200,1100,102,3,1,0,1,12,14,2,3,0.8571428571428571,0
55000,714,77,2,2,2,1,12,12,2,2,1.0,0
81500,1032,79,2,1,0,1,1,12,5,5,0.08333333333333333,0
53999,1174,46,1,3,3,1,10,10,5,5,1.0,0
81500,1032,79,2,1,0,1,1,12,5,5,0.08333333333333333,0
66500,756,88,3,2,2,1,9,14,5,2,0.6428571428571429,0
37500,1172,32,1,1,3,0,4,5,4,4,0.8,0
62000,1069,58,3,3,0,0,4,5,5,7,0.8,0
87500,781,112,4,2,4,1,6,13,2,2,0.46153846153846156,1
135000,1227,110,4,1,2,1,8,12,5,6,0.6666666666666666,0
82000,1173,70,3,1,3,2,6,7,6,45,0.8571428571428571,0
58500,1064,55,3,3,4,2,5,5,5,7,1.0,0
185000,1000,185,4,3,0,1,10,11,5,7,0.9090909090909091,0
47000,618,76,2,1,0,1,9,10,2,5,0.9,0
83000,1122,74,3,3,1,2,6,9,5,7,0.6666666666666666,0
130000,1548,84,3,1,2,1,9,10,5,4,0.9,0
63000,1370,46,1,1,0,1,8,12,5,6,0.6666666666666666,0
63000,1033,61,3,0,1,0,2,5,5,40,0.4,1
67500,1164,58,3,2,4,0,4,5,5,6,0.8,0
270000,1286,210,4,3,4,2,3,6,5,21,0.5,1
85000,850,100,3,1,0,1,4,9,5,4,0.4444444444444444,1
88000,1060,83,3,3,3,1,5,16,2,3,0.3125,1
52000,1238,42,1,1,0,1,7,12,5,5,0.5833333333333334,0
62000,969,64,2,1,1,1,8,12,5,4,0.6666666666666666,0
62000,886,70,2,1,0,2,6,9,2,4,0.6666666666666666,0
105000,1000,105,4,1,3,2,3,9,5,4,0.3333333333333333,1
100000,1020,98,3,1,0,1,6,9,5,6,0.6666666666666666,0
95000,1044,91,3,2,2,1,12,12,5,6,1.0,0
49500,1125,44,2,1,2,0,1,4,6,4,0.25,0
57500,833,69,3,1,0,1,12,12,2,3,1.0,0
42000,955,44,1,3,3,1,8,12,2,5,0.6666666666666666,0
52000,1083,48,2,0,1,2,2,5,4,7,0.4,1
68900,1188,58,3,1,2,2,1,4,6,4,0.25,0
70000,1207,58,3,1,2,2,2,4,5,4,0.5,1
127000,1512,84,3,1,2,2,9,10,5,4,0.9,0
77000,1100,70,1,2,2,2,5,6,5,6,0.8333333333333334,0
64800,953,68,3,2,2,2,9,9,6,6,1.0,0
70500,1216,58,2,1,1,2,3,4,5,53,0.75,0
36000,857,42,1,2,2,1,14,14,5,2,1.0,0
64800,820,79,2,2,1,2,8,10,5,8,0.8,0
56600,1258,45,1,3,2,2,8,12,5,7,0.6666666666666666,0
56800,1072,53,2,2,2,2,9,9,5,6,1.0,0
46800,975,48,2,0,1,2,5,5,6,7,1.0,0
60600,1063,57,2,1,4,1,8,10,5,3,0.8,0
47300,1100,43,1,1,0,1,5,9,5,6,0.5555555555555556,0
48600,1080,45,1,1,2,0,2,10,5,4,0.2,1
112800,1200,94,2,3,1,1,9,13,2,2,0.6923076923076923,0
64240,880,73,2,1,0,1,7,9,2,4,0.7777777777777778,0
46500,1107,42,2,3,1,2,2,4,6,7,0.5,1
47000,855,55,2,0,1,1,3,12,2,3,0.25,1
49000,1361,36,1,1,4,0,6,9,4,4,0.6666666666666666,0
173000,1036,167,4,0,4,1,3,9,4,7,0.3333333333333333,1
59500,875,68,2,3,3,2,10,15,2,2,0.6666666666666666,0
68500,1105,62,3,0,3,0,1,5,6,7,0.2,0
57000,983,58,3,1,2,0,1,4,6,4,0.25,0
68200,1240,55,2,1,1,2,2,9,5,4,0.2222222222222222,1
77015,730,106,3,1,0,1,10,12,2,4,0.8333333333333334,0
41000,1281,32,1,1,2,0,4,4,4,4,1.0,0
170000,1030,165,3,0,0,2,7,10,5,7,0.7,0
57500,1085,53,1,1,0,0,13,14,2,3,0.9285714285714286,0
129000,811,159,4,1,0,2,4,12,2,3,0.3333333333333333,1
56000,1120,50,2,2,2,2,7,10,5,3,0.7,0
92000,939,98,5,0,3,2,8,9,6,7,0.8888888888888888,0
56000,966,58,3,2,3,2,3,4,4,6,0.75,0
65000,833,78,3,1,0,1,7,9,5,5,0.7777777777777778,0
85000,1049,81,3,1,0,1,10,10,5,7,1.0,0
155000,1490,104,3,1,0,1,13,13,5,6,1.0,0
146000,1217,120,3,0,2,1,12,13,5,8,0.9230769230769231,0
69500,979,71,2,2,2,2,1,9,5,3,0.1111111111111111,0
32000,615,52,3,3,0,2,4,4,4,7,1.0,0
56000,1120,50,2,1,0,1,7,9,5,4,0.7777777777777778,0
101970,990,103,3,1,0,1,2,14,2,4,0.14285714285714285,1
103000,1000,103,3,1,0,1,2,14,2,4,0.14285714285714285,1
95000,841,113,3,1,0,1,4,12,2,4,0.3333333333333333,1
185000,1156,160,4,1,2,2,5,5,5,15,1.0,0
40000,800,50,1,2,1,1,7,9,2,6,0.7777777777777778,0
70500,1102,64,2,2,2,0,7,10,5,6,0.7,0
148000,1233,120,3,0,2,1,12,13,5,8,0.9230769230769231,0
68000,850,80,2,1,0,1,13,14,2,4,0.9285714285714286,0
36850,670,55,2,0,1,2,4,10,2,7,0.4,1
132000,1200,110,3,2,1,1,10,20,2,2,0.5,1
52500,500,105,4,0,1,1,9,10,2,2,0.9,0
82500,1250,66,2,1,3,1,1,4,2,4,0.25,0
233000,1214,192,4,1,0,1,7,12,2,5,0.5833333333333334,0
110000,1068,103,3,1,0,1,10,10,5,6,1.0,0
82000,1025,80,4,1,2,0,2,9,6,4,0.2222222222222222,1
126000,962,131,3,3,1,2,11,11,5,7,1.0,0
115000,1009,114,3,2,0,2,7,9,5,10,0.7777777777777778,0
83000,1092,76,2,0,3,1,8,10,5,7,0.8,0
82000,1025,80,4,1,2,0,2,9,5,4,0.2222222222222222,1
102120,690,148,3,2,2,1,3,10,2,6,0.3,1
39000,1219,32,1,1,2,0,1,4,6,4,0.25,0
79800,1036,77,2,2,1,1,8,10,6,6,0.8,0
88500,1106,80,2,3,1,2,4,12,5,7,0.3333333333333333,1
33700,802,42,1,3,0,2,5,9,2,3,0.5555555555555556,0
82000,1025,80,4,1,2,0,2,9,5,4,0.2222222222222222,1
66000,990,67,2,1,0,0,4,14,2,3,0.2857142857142857,1
111550,970,115,3,2,3,1,10,13,2,6,0.7692307692307693,0
62500,1008,62,3,1,2,2,9,9,5,4,1.0,0
73000,1123,65,3,1,3,1,4,12,5,4,0.3333333333333333,1
56000,966,58,3,2,3,2,3,4,4,6,0.75,0
84500,1207,70,3,1,2,2,3,5,4,35,0.6,0
75000,1087,69,2,0,1,2,4,10,5,7,0.4,1
48800,1394,35,1,1,4,0,6,9,6,4,0.6666666666666666,0
51500,1073,48,2,1,2,2,6,9,5,4,0.6666666666666666,0
27500,982,28,2,2,0,2,2,2,5,6,1.0,0
48800,1162,42,2,1,0,0,3,4,6,4,0.75,0
99000,925,107,3,3,1,1,4,13,2,7,0.3076923076923077,1
47500,1105,43,2,0,3,1,4,5,5,7,0.8,0
40500,1191,34,1,2,2,0,7,9,5,6,0.7777777777777778,0
133000,760,175,5,2,1,2,4,6,6,14,0.6666666666666666,0
145000,1051,138,3,3,4,1,8,13,5,8,0.6153846153846154,0
114000,987,116,3,2,4,2,9,10,5,4,0.9,0
100000,1000,100,3,3,1,2,5,5,6,7,1.0,0
114000,991,115,3,2,4,2,9,10,5,7,0.9,0
114000,991,115,4,2,4,2,9,10,5,7,0.9,0
115000,1085,106,3,1,2,2,2,10,6,4,0.2,1
139000,993,140,3,1,2,2,3,6,6,4,0.5,1
99500,1327,75,2,3,1,1,5,10,5,8,0.5,1
85000,1214,70,2,3,4,1,7,9,6,14,0.7777777777777778,0
160000,1231,130,4,3,0,2,4,9,6,7,0.4444444444444444,1
84500,1056,80,2,1,2,2,2,10,6,5,0.2,1
98000,1181,83,2,3,4,1,5,10,6,8,0.5,1
90500,1240,73,2,0,4,1,15,19,2,3,0.7894736842105263,0
55000,1279,43,1,1,3,1,3,10,5,5,0.3,1
146000,1000,146,3,1,0,1,5,12,6,7,0.4166666666666667,1
78000,1099,71,2,1,2,1,1,10,6,8,0.1,0
86580,780,111,3,1,0,2,8,14,2,4,0.5714285714285714,0
51500,1051,49,1,0,1,2,1,10,5,7,0.1,0
125000,1136,110,3,2,4,1,12,12,5,9,1.0,0
107000,939,114,3,1,0,1,9,10,6,4,0.9,0
96000,1116,86,3,3,4,1,13,13,6,8,1.0,0
88000,1257,70,3,2,3,2,1,9,6,6,0.1111111111111111,0
188000,1146,164,4,3,2,1,8,12,5,5,0.6666666666666666,0
185000,954,194,4,3,4,2,3,6,6,10,0.5,1
113000,1256,90,3,1,2,1,5,9,6,4,0.5555555555555556,0
87500,1042,84,2,1,0,1,5,12,6,8,0.4166666666666667,1
25000,1042,24,1,2,2,2,2,4,4,31,0.5,1
46500,1162,40,1,1,2,0,2,4,6,4,0.5,1
51000,1054,48,2,2,1,2,2,10,5,6,0.2,1
79500,1046,76,2,2,3,1,7,10,6,9,0.7,0
79000,1039,76,3,0,0,2,3,6,6,7,0.5,1
114000,1018,112,3,3,4,2,6,9,6,7,0.6666666666666666,0
35900,1026,35,1,0,0,0,3,9,5,7,0.3333333333333333,1
52500,905,58,3,2,3,2,3,4,4,6,0.75,0
78500,1006,78,2,1,2,1,3,10,5,4,0.3,1
56500,1108,51,2,1,3,2,2,5,5,4,0.4,1
40500,1266,32,1,1,2,0,4,4,5,4,1.0,0
87500,781,112,4,2,4,1,6,13,5,2,0.46153846153846156,1
42000,1000,42,1,1,0,1,11,12,5,3,0.9166666666666666,0
82000,1038,79,2,1,0,1,1,12,5,4,0.08333333333333333,0
76000,1520,50,2,1,0,2,5,6,6,4,0.8333333333333334,0
50000,1064,47,2,0,1,2,7,12,5,3,0.5833333333333334,0
30000,789,38,1,3,1,1,3,12,5,3,0.25,1
60000,1053,57,2,1,0,1,9,10,5,5,0.9,0
30000,789,38,1,3,1,1,3,12,5,3,0.25,1
39960,740,54,1,1,0,1,11,16,2,1,0.6875,0
50000,1111,45,1,2,1,1,12,12,5,6,1.0,0
87500,781,112,4,2,4,1,6,13,5,2,0.46153846153846156,1
147000,1225,120,3,0,2,1,12,13,5,8,0.9230769230769231,0
81000,1227,66,2,1,2,1,12,12,5,3,1.0,0
27800,695,40,1,1,0,1,8,10,2,3,0.8,0
47500,864,55,2,0,1,1,3,12,5,3,0.25,1
48000,873,55,2,0,1,1,3,12,5,3,0.25,1
67000,870,77,2,0,1,1,5,12,5,3,0.4166666666666667,1
118200,1200,98,3,1,0,1,8,10,2,4,0.8,0
57000,1140,50,2,1,0,1,7,9,5,4,0.7777777777777778,0
86500,1236,70,2,0,3,1,5,10,5,9,0.5,1
79000,1053,75,2,2,2,2,8,11,5,6,0.7272727272727273,0
59000,1157,51,2,1,2,1,10,12,5,3,0.8333333333333334,0
33000,846,39,1,0,3,1,8,9,5,4,0.8888888888888888,0
57200,923,62,2,0,3,1,6,9,5,4,0.6666666666666666,0
73320,780,94,3,1,2,1,12,14,5,5,0.8571428571428571,0
94500,1350,70,2,1,0,1,5,14,5,6,0.35714285714285715,1
73320,780,94,2,1,2,1,12,14,5,5,0.8571428571428571,0
73164,780,94,2,1,2,1,12,14,2,4,0.8571428571428571,0
72540,780,93,2,1,0,1,12,14,5,5,0.8571428571428571,0
38000,1118,34,1,0,2,0,6,9,6,7,0.6666666666666666,0
95000,633,150,3,2,2,1,10,10,5,7,1.0,0
46000,958,48,2,3,0,0,5,5,6,7,1.0,0
95000,633,150,3,2,2,1,10,10,5,7,1.0,0
55500,721,77,2,2,2,1,12,12,5,2,1.0,0
55000,714,77,2,2,2,1,12,12,5,2,1.0,0
68250,750,91,3,1,0,1,10,14,2,4,0.7142857142857143,0
54000,1000,54,1,2,2,2,2,9,5,6,0.2222222222222222,1
66500,756,88,3,2,2,1,9,14,5,2,0.6428571428571429,0
81500,1032,79,2,1,0,1,1,12,5,5,0.08333333333333333,0
66500,756,88,3,2,1,1,9,14,5,6,0.6428571428571429,0
87000,1074,81,3,1,2,1,10,12,5,7,0.8333333333333334,0
102800,695,148,3,2,2,1,3,10,5,7,0.3,1
45000,918,49,2,1,1,1,5,12,5,4,0.4166666666666667,1
55000,821,67,2,0,0,2,4,9,4,10,0.4444444444444444,1
39500,1162,34,1,2,2,0,1,9,4,30,0.1111111111111111,0
68000,765,89,3,2,2,1,9,10,2,6,0.9,0
118000,1073,110,3,1,3,1,10,12,5,4,0.8333333333333334,0
45000,738,61,3,3,0,2,1,3,4,55,0.3333333333333333,0
61200,862,71,3,1,4,1,7,12,5,3,0.5833333333333334,0
45000,1250,36,1,1,2,0,7,9,4,4,0.7777777777777778,0
42500,759,56,1,1,2,1,12,16,5,3,0.75,0
60300,887,68,2,3,3,2,10,15,5,7,0.6666666666666666,0
67000,1175,57,2,1,0,1,9,10,5,5,0.9,0
48800,887,55,1,2,3,1,12,16,5,1,0.75,0
58000,1371,42,1,3,1,1,8,9,5,7,0.8888888888888888,0
47300,860,55,1,2,3,1,12,16,5,1,0.75,0
27200,850,32,1,1,2,1,3,13,0,1,0.23076923076923078,1
67000,1175,57,2,1,0,1,9,10,5,5,0.9,0
37000,925,40,1,2,0,2,3,6,5,6,0.5,1
69000,1211,57,2,1,0,1,9,9,6,4,1.0,0
53000,662,80,4,2,3,2,1,3,4,56,0.3333333333333333,0
57500,1009,57,3,0,1,2,4,5,6,45,0.8,0
82000,1025,80,4,1,2,0,2,9,5,4,0.2222222222222222,1
41500,1064,39,1,2,2,0,3,5,6,6,0.6,0
36000,857,42,1,2,2,1,2,14,2,6,0.14285714285714285,1
40500,1125,36,1,3,4,0,3,5,6,7,0.6,0
54000,651,83,2,1,0,2,11,13,5,4,0.8461538461538461,0
76000,1134,67,2,1,3,1,10,10,5,4,1.0,0
160000,777,206,5,2,3,2,10,11,2,6,0.9090909090909091,0
102120,920,111,3,1,4,1,7,10,2,3,0.7,0
111000,1233,90,3,3,3,1,12,12,5,8,1.0,0
79000,832,95,3,1,1,1,7,7,5,5,1.0,0
67500,1125,60,2,2,2,2,2,10,5,6,0.2,1
56000,1191,47,1,2,2,1,7,12,5,4,0.5833333333333334,0
57000,1267,45,1,2,1,1,2,10,5,4,0.2,1
66000,750,88,3,2,2,2,2,14,2,2,0.14285714285714285,1
38000,809,47,1,1,0,1,9,10,2,3,0.9,0
45000,1000,45,1,1,0,1,6,12,2,3,0.5,1
37000,1057,35,1,2,0,0,3,5,5,6,0.6,0
75000,1000,75,2,1,0,1,3,9,6,3,0.3333333333333333,1
50000,1064,47,2,0,1,1,7,12,5,3,0.5833333333333334,0
138240,1280,108,3,1,2,1,8,15,5,3,0.5333333333333333,0
62000,727,85,2,1,0,1,2,12,2,1,0.16666666666666666,1
79000,1053,75,3,0,4,2,3,5,4,7,0.6,0
38000,927,41,2,3,1,2,1,2,4,7,0.5,0
85000,1308,65,3,1,2,0,1,9,6,35,0.1111111111111111,0
75000,781,96,3,1,0,2,2,2,5,12,1.0,0
72000,758,95,3,1,4,1,5,10,2,2,0.5,1
165000,922,179,5,0,4,2,3,7,6,7,0.42857142857142855,1
110000,1068,103,3,1,0,1,11,16,2,3,0.6875,0
106000,1039,102,3,1,0,1,11,16,5,3,0.6875,0
58000,1160,50,1,1,0,1,6,12,5,6,0.5,1
114000,1163,98,3,1,2,2,2,10,5,9,0.2,1
87500,1080,81,2,1,0,1,6,12,5,6,0.5,1
107000,982,109,3,1,0,1,3,12,2,6,0.25,1
89000,856,104,3,1,0,1,3,12,2,7,0.25,1
90000,909,99,1,2,2,0,1,9,5,6,0.1111111111111111,0
50000,1087,46,1,1,1,0,6,9,5,6,0.6666666666666666,0
61000,1089,56,3,1,2,2,4,4,6,4,1.0,0
88000,1100,80,2,3,0,1,4,12,5,6,0.3333333333333333,1
84000,1167,72,2,0,1,1,3,12,5,3,0.25,1
42000,1167,36,1,1,2,0,1,4,6,4,0.25,0
114500,1145,100,3,2,3,1,10,12,5,3,0.8333333333333334,0
83000,1137,73,2,0,2,1,11,12,5,6,0.9166666666666666,0
75800,790,96,3,3,3,1,9,10,2,3,0.9,0
82000,1058,78,2,2,2,2,3,13,5,6,0.23076923076923078,1
135000,1350,100,4,3,4,2,5,9,5,9,0.5555555555555556,0
121625,1250,97,3,1,0,1,3,8,2,4,0.375,1
74000,1057,70,2,1,0,1,7,9,5,5,0.7777777777777778,0
78000,1040,75,2,2,2,2,8,11,5,6,0.7272727272727273,0
97000,882,110,4,3,3,2,4,5,5,15,0.8,0
70000,1000,70,2,0,1,1,10,10,5,6,1.0,0
133110,870,153,4,3,3,1,10,12,2,8,0.8333333333333334,0
59500,1026,58,1,1,0,2,8,10,2,4,0.8,0
50000,725,69,2,2,2,1,3,14,2,2,0.21428571428571427,1
41000,970,42,1,1,0,0,12,14,2,3,0.8571428571428571,0
56500,991,57,2,2,1,1,4,12,5,7,0.3333333333333333,1
105000,1000,105,4,1,3,0,3,9,5,4,0.3333333333333333,1
97000,882,110,4,3,3,2,4,5,5,7,0.8,0
90000,1098,82,3,2,0,2,7,12,6,6,0.5833333333333334,0
58000,1160,50,2,1,0,1,7,9,5,4,0.7777777777777778,0
60000,698,86,3,2,1,0,9,9,2,4,1.0,0
145000,1051,138,3,3,4,1,8,16,5,8,0.5,1
35500,794,45,1,2,1,1,10,14,2,3,0.7142857142857143,0
53940,870,62,2,2,1,1,9,14,2,6,0.6428571428571429,0
55000,797,69,2,2,2,1,9,14,2,2,0.6428571428571429,0
128750,1030,125,4,1,0,1,10,10,2,3,1.0,0
131140,830,158,4,1,0,1,7,14,2,4,0.5,1
87500,1080,81,2,1,0,1,6,12,5,6,0.5,1
161040,880,183,4,1,0,1,11,14,2,4,0.7857142857142857,0
41000,906,45,1,1,0,1,12,14,2,3,0.8571428571428571,0
52000,981,53,1,1,0,1,9,9,5,4,1.0,0
34000,829,41,1,1,2,1,11,12,2,2,0.9166666666666666,0
145000,1051,138,3,3,4,1,8,16,5,8,0.5,1
52000,1238,42,1,1,0,1,7,12,5,5,0.5833333333333334,0
85000,977,87,2,1,0,0,10,14,2,3,0.7142857142857143,0
84000,1077,78,3,1,0,0,3,9,6,4,0.3333333333333333,1
85000,850,100,3,1,0,1,4,9,6,4,0.4444444444444444,1
55000,663,83,2,1,3,2,11,12,2,2,0.9166666666666666,0
180000,1000,180,5,3,0,2,6,7,5,7,0.8571428571428571,0
40500,988,41,1,2,1,2,3,5,5,6,0.6,0
62000,969,64,2,1,1,1,8,12,5,3,0.6666666666666666,0
108000,956,113,3,1,0,2,9,10,5,4,0.9,0
54000,1038,52,2,1,2,0,2,9,4,4,0.2222222222222222,1
62000,1069,58,3,3,3,1,5,5,4,7,1.0,0
55000,1058,52,2,1,2,0,2,9,4,4,0.2222222222222222,1
41000,1242,33,1,1,2,0,4,9,6,40,0.4444444444444444,1
45000,1023,44,1,1,2,0,7,9,4,4,0.7777777777777778,0
96800,800,121,3,3,4,1,11,16,2,7,0.6875,0
38000,585,65,2,0,3,2,1,3,2,7,0.3333333333333333,0
128750,1030,125,4,1,0,1,10,14,2,3,0.7142857142857143,0
115000,1173,98,3,1,2,2,2,10,5,10,0.2,1
140400,1300,108,3,1,2,1,8,15,2,3,0.5333333333333333,0
39950,850,47,2,1,0,1,4,12,2,3,0.3333333333333333,1
84000,1167,72,2,0,1,1,3,12,5,3,0.25,1
52000,1040,50,2,0,2,0,1,5,6,7,0.2,0
68000,764,89,3,2,2,1,9,10,2,6,0.9,0
53000,1293,41,1,1,0,2,4,12,5,4,0.3333333333333333,1
55000,965,57,3,1,2,0,4,4,4,4,1.0,0
115000,1150,100,3,1,0,1,4,14,2,3,0.2857142857142857,1
59800,704,85,3,1,2,1,9,9,2,5,1.0,0
51500,1288,40,1,1,2,1,6,10,5,4,0.6,0
52500,750,70,2,1,0,2,14,14,2,2,1.0,0
172500,1250,138,4,3,1,1,13,14,5,2,0.9285714285714286,0
59000,797,74,2,1,0,1,7,9,5,3,0.7777777777777778,0
57000,750,76,2,1,0,1,4,10,5,1,0.4,1
87000,806,108,3,1,0,1,4,14,5,3,0.2857142857142857,1
198000,680,291,6 и более,0,2,1,11,13,5,8,0.8461538461538461,0
53000,1082,49,1,1,0,1,6,12,5,4,0.5,1
51000,1020,50,2,1,0,1,7,10,5,3,0.7,0
136000,1275,107,3,2,1,2,5,10,6,7,0.5,1
53500,1189,45,2,3,1,0,4,4,6,7,1.0,0
57000,1267,45,1,1,4,2,3,10,5,4,0.3,1
58000,1318,44,1,2,4,2,5,10,5,6,0.5,1
42000,1312,32,1,1,2,0,4,4,6,4,1.0,0
64500,1402,46,1,1,0,1,12,12,5,6,1.0,0
67500,1089,62,3,3,1,0,1,9,6,7,0.1111111111111111,0
40000,1212,33,1,2,2,0,4,9,5,6,0.4444444444444444,1
57000,1267,45,1,1,3,1,3,10,5,4,0.3,1
55000,1222,45,2,3,1,0,4,4,6,7,1.0,0
76500,900,85,3,1,2,0,2,9,6,4,0.2222222222222222,1
59000,1180,50,1,1,0,2,11,12,5,4,0.9166666666666666,0
74200,1142,65,2,3,3,1,6,12,5,4,0.5,1
67000,838,80,3,0,3,2,10,10,5,7,1.0,0
105000,1050,100,4,1,0,2,7,10,5,4,0.7,0
68900,830,83,2,1,0,2,4,5,6,4,0.8,0
86000,1229,70,2,3,1,2,5,10,5,7,0.5,1
88000,1257,70,3,2,1,2,1,9,6,6,0.1111111111111111,0
146000,1217,120,3,3,0,2,12,13,5,7,0.9230769230769231,0
48500,622,78,2,0,1,2,3,8,2,2,0.375,1
53500,863,62,2,2,1,1,9,14,5,6,0.6428571428571429,0
44901,1069,42,1,2,2,1,13,15,5,11,0.8666666666666667,0
75000,1210,62,2,3,1,2,3,9,5,7,0.3333333333333333,1
86580,780,111,3,1,0,2,8,14,2,3,0.5714285714285714,0
59000,1000,59,2,1,2,2,10,12,5,4,0.8333333333333334,0
45000,918,49,2,1,1,2,5,12,5,4,0.4166666666666667,1
41500,1064,39,1,2,2,0,3,5,6,6,0.6,0
39500,1013,39,1,2,2,0,3,5,6,6,0.6,0
55000,948,58,3,2,3,2,3,4,4,6,0.75,0
63000,1432,44,2,3,4,0,2,5,6,7,0.4,1
31200,650,48,1,2,1,1,9,17,2,3,0.5294117647058824,0
31200,650,48,1,2,1,1,9,17,2,3,0.5294117647058824,0
39500,1129,35,1,0,3,0,7,7,4,7,1.0,0
30800,700,44,1,0,0,1,5,16,2,3,0.3125,1
55500,957,58,3,0,3,0,1,5,6,7,0.2,0
89000,1254,71,2,3,3,1,9,10,5,10,0.9,0
45430,770,59,1,1,0,2,2,16,2,2,0.125,1
56000,966,58,3,1,2,0,4,4,0,4,1.0,0
156000,1099,142,3,1,2,2,4,9,5,9,0.4444444444444444,1
79500,855,93,4,0,3,0,1,9,5,43,0.1111111111111111,0
116000,1009,115,3,1,0,0,10,14,5,4,0.7142857142857143,0
132000,1082,122,3,1,0,1,6,18,2,0,0.3333333333333333,1
94500,909,104,3,1,1,1,6,9,5,5,0.6666666666666666,0
101000,981,103,3,1,0,1,2,14,2,3,0.14285714285714285,1
64000,1032,62,2,2,2,1,12,14,5,6,0.8571428571428571,0
81000,1080,75,2,1,0,1,5,18,2,0,0.2777777777777778,1
79800,1306,61,3,1,4,0,1,9,5,40,0.1111111111111111,0
57800,997,58,3,1,2,0,4,4,4,4,1.0,0
56800,757,75,4,3,1,2,3,3,6,40,1.0,0
57000,803,71,3,0,0,0,4,5,4,48,0.8,0
54000,1019,53,2,0,4,0,9,9,4,36,1.0,0
190000,1557,122,4,1,2,2,7,9,5,11,0.7777777777777778,0
73150,770,95,3,1,0,2,2,16,0,2,0.125,1
139200,1200,116,3,1,0,1,4,5,2,4,0.8,0
66000,750,88,3,2,2,1,2,14,2,2,0.14285714285714285,1
47000,1000,47,1,2,1,1,8,9,2,4,0.8888888888888888,0
52000,1156,45,1,1,0,1,4,12,5,5,0.3333333333333333,1
155000,1490,104,3,1,0,1,13,14,5,6,0.9285714285714286,0
49000,1361,36,1,1,4,0,6,9,4,4,0.6666666666666666,0
